task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
community_type	skeletal tissue	gxi	48	103227	3470408	0.0186176598072052	61	40
community_type	skeletal tissue	gxi	49	6639	2826904	0.018474996089935303	69	40
community_type	skeletal tissue	gxi	50	102222	3465655	0.01755482517182827	61	40
community_type	soft tissue	ig	1	89477	3425430	0.13373103737831116	67	25
community_type	soft tissue	ig	2	101650	3463067	0.12031880021095276	77	25
community_type	soft tissue	ig	3	108889	3488361	0.11073474586009979	92	25
community_type	soft tissue	ig	4	102362	3465923	0.10608720034360886	78	25
community_type	soft tissue	ig	5	19328	2906763	0.09818200021982193	63	25
community_type	soft tissue	ig	6	107875	3483663	0.09647249430418015	62	25
community_type	soft tissue	ig	7	32346	3023950	0.08984043449163437	76	25
community_type	soft tissue	ig	8	25960	2928744	0.08658970147371292	61	25
community_type	soft tissue	ig	9	80169	3395715	0.08216454833745956	66	25
community_type	soft tissue	ig	10	27701	2933056	0.08146515488624573	75	25
community_type	soft tissue	ig	11	38693	3083301	0.07974348217248917	65	25
community_type	soft tissue	ig	12	105054	3475794	0.07557597011327744	67	25
community_type	soft tissue	ig	13	30387	3000015	0.07151033729314804	68	25
community_type	soft tissue	ig	14	99450	3458162	0.07073161005973816	61	25
community_type	soft tissue	ig	15	107890	3486170	0.06904252618551254	61	25
community_type	soft tissue	ig	16	103838	3471554	0.06839723885059357	104	25
community_type	soft tissue	ig	17	35037	3053416	0.06164317950606346	61	25
community_type	soft tissue	ig	18	108548	3487982	0.06055900454521179	63	25
community_type	soft tissue	ig	19	75578	3380456	0.058982137590646744	68	25
community_type	soft tissue	ig	20	62257	3319207	0.0573970228433609	62	25
community_type	soft tissue	ig	21	40242	3086093	0.054345350712537766	73	25
community_type	soft tissue	ig	22	87124	3417743	0.051468972116708755	65	25
community_type	soft tissue	ig	23	81761	3398203	0.05107172578573227	72	25
community_type	soft tissue	ig	24	69390	3341748	0.05088673159480095	61	25
community_type	soft tissue	ig	25	42825	3130827	0.05077619478106499	67	25
community_type	soft tissue	ig	26	80380	3396232	0.05055234581232071	87	25
community_type	soft tissue	ig	27	75468	3380309	0.04698082059621811	64	25
community_type	soft tissue	ig	28	20094	2908218	0.04490278661251068	104	25
community_type	soft tissue	ig	29	50520	3219463	0.04451647400856018	61	25
community_type	soft tissue	ig	30	50514	3219455	0.04198092967271805	61	25
community_type	soft tissue	ig	31	5234	2822183	0.04184043034911156	61	25
community_type	soft tissue	ig	32	26116	2929190	0.041361913084983826	61	25
community_type	soft tissue	ig	33	436	2807098	0.040867023169994354	73	25
community_type	soft tissue	ig	34	99476	3458293	0.03824719414114952	61	25
community_type	soft tissue	ig	35	61041	3292426	0.03823544830083847	72	25
community_type	soft tissue	ig	36	11766	2861022	0.037696339190006256	61	25
community_type	soft tissue	ig	37	21237	2913230	0.03752734139561653	82	25
community_type	soft tissue	ig	38	24327	2923573	0.03709312155842781	69	25
community_type	soft tissue	ig	39	41089	3109616	0.03707386180758476	61	25
community_type	soft tissue	ig	40	98246	3453592	0.0365670807659626	92	25
community_type	soft tissue	ig	41	109633	3490041	0.035840749740600586	61	25
community_type	soft tissue	ig	42	4503	2820484	0.03579489141702652	61	25
community_type	soft tissue	ig	43	93174	3437825	0.035334132611751556	64	25
community_type	soft tissue	ig	44	51957	3225071	0.03523824363946915	63	25
community_type	soft tissue	ig	45	90849	3430550	-0.03446788340806961	75	25
community_type	soft tissue	ig	46	15877	2873724	0.03423759713768959	75	25
community_type	soft tissue	ig	47	93145	3437749	-0.03385201841592789	64	25
community_type	soft tissue	ig	48	42165	3110797	0.03299917280673981	258	25
community_type	soft tissue	ig	49	80177	3395741	0.032587431371212006	63	25
community_type	soft tissue	ig	50	108879	3488350	0.03235209360718727	87	25
community_type	soft tissue	gxi	1	101650	3463067	0.06336709856987	77	25
community_type	soft tissue	gxi	2	89477	3425430	0.06038505584001541	67	25
community_type	soft tissue	gxi	3	102362	3465923	0.05942863970994949	78	25
community_type	soft tissue	gxi	4	19328	2906763	0.0564664751291275	63	25
community_type	soft tissue	gxi	5	32346	3023950	0.05183132737874985	76	25
community_type	soft tissue	gxi	6	108889	3488361	0.04381980746984482	92	25
community_type	soft tissue	gxi	7	30387	3000015	0.040493134409189224	68	25
community_type	soft tissue	gxi	8	80169	3395715	0.0402529276907444	66	25
community_type	soft tissue	gxi	9	107875	3483663	0.039719413965940475	62	25
community_type	soft tissue	gxi	10	27701	2933056	0.03905002772808075	75	25
community_type	soft tissue	gxi	11	105054	3475794	0.0390479750931263	67	25
community_type	soft tissue	gxi	12	35037	3053416	0.036997150629758835	61	25
community_type	soft tissue	gxi	13	25960	2928744	0.036592140793800354	61	25
community_type	soft tissue	gxi	14	99450	3458162	0.03647957742214203	61	25
community_type	soft tissue	gxi	15	107890	3486170	0.03575459495186806	61	25
community_type	soft tissue	gxi	16	108548	3487982	0.03533105179667473	63	25
community_type	soft tissue	gxi	17	38693	3083301	0.035061344504356384	65	25
community_type	soft tissue	gxi	18	62257	3319207	0.03285035118460655	62	25
community_type	soft tissue	gxi	19	75468	3380309	0.0318126305937767	64	25
community_type	soft tissue	gxi	20	103838	3471554	0.030344510450959206	104	25
community_type	soft tissue	gxi	21	40242	3086093	0.028680631890892982	73	25
community_type	soft tissue	gxi	22	50514	3219455	0.028115587309002876	61	25
community_type	soft tissue	gxi	23	69390	3341748	0.026684412732720375	61	25
community_type	soft tissue	gxi	24	75578	3380456	0.02658623643219471	68	25
community_type	soft tissue	gxi	25	5234	2822183	0.026422396302223206	61	25
community_type	soft tissue	gxi	26	81761	3398203	0.025594649836421013	72	25
community_type	soft tissue	gxi	27	42825	3130827	0.024090036749839783	67	25
community_type	soft tissue	gxi	28	87124	3417743	0.023725103586912155	65	25
community_type	soft tissue	gxi	29	108879	3488350	0.023635702207684517	87	25
community_type	soft tissue	gxi	30	80380	3396232	0.023538246750831604	87	25
community_type	soft tissue	gxi	31	61041	3292426	0.023374240845441818	72	25
community_type	soft tissue	gxi	32	90849	3430550	-0.023121705278754234	75	25
community_type	soft tissue	gxi	33	93145	3437749	-0.021460173651576042	64	25
community_type	soft tissue	gxi	34	20094	2908218	0.02127661556005478	104	25
community_type	soft tissue	gxi	35	51605	3224035	-0.020902276039123535	63	25
community_type	soft tissue	gxi	36	62237	3319153	0.020510494709014893	86	25
community_type	soft tissue	gxi	37	15877	2873724	0.020271021872758865	75	25
community_type	soft tissue	gxi	38	15348	2873128	0.01997014321386814	86	25
community_type	soft tissue	gxi	39	88705	3423487	0.01970480941236019	69	25
community_type	soft tissue	gxi	40	436	2807098	0.019673753529787064	73	25
community_type	soft tissue	gxi	41	98246	3453592	0.01959923654794693	92	25
community_type	soft tissue	gxi	42	51957	3225071	0.01950734667479992	63	25
community_type	soft tissue	gxi	43	50520	3219463	0.018962448462843895	61	25
community_type	soft tissue	gxi	44	58403	3264111	-0.01891348324716091	70	25
community_type	soft tissue	gxi	45	83596	3406445	-0.01876547373831272	74	25
community_type	soft tissue	gxi	46	24327	2923573	0.018396183848381042	69	25
community_type	soft tissue	gxi	47	90818	3430514	-0.018099313601851463	61	25
community_type	soft tissue	gxi	48	109633	3490041	0.018061652779579163	61	25
community_type	soft tissue	gxi	49	20811	2911386	0.017926868051290512	61	25
community_type	soft tissue	gxi	50	93174	3437825	0.017825337126851082	64	25
