Run_accession	project_name	archive_project	publication_doi	group
SRR20576803	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576805	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576807	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576808	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576809	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576811	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576812	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576813	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576814	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576815	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576816	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
SRR20576817	Armbrecht2022	PRJNA861836	10.1038/s41467-022-33494-4	publication_doi::10.1038/s41467-022-33494-4
ERR9690357	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690359	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690360	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690361	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690358	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690362	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690364	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690365	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690366	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
ERR9690363	Courtin2022	PRJEB43506	10.1002/edn3.336	publication_doi::10.1002/edn3.336
